phrase,concordance_score,frequency,uniqueness,wiki_score,popularity,purity,suggested_query_score,label
arbitrary data,-0.9666031625071442,-0.9995070248952428,0.5678851827774167,0.10000000000000009,-0.999060203036894,0.9999998890470843,-0.7222222222222222,False
temporal databases,-0.9470210542033747,-0.9891545476953414,0.3374006100915137,0.30000000000000004,-0.9990296405340288,0.9999998871719982,-0.75,False
design techniques,-0.9940917540145608,-0.9921123983238846,0.8871830774616192,-0.19999999999999996,-0.9920002648750248,0.9999998942889516,-0.16666666666666674,False
smart space,-0.8581689029202841,-0.9990140497904856,0.8576286442966445,-0.30000000000000004,-0.999414218695083,0.9999998860010644,-0.5833333333333334,False
stability analysis,-0.4293606945540648,-0.9078136554104018,0.7340101015152272,-0.7,-0.9941727494536953,0.9999998932965646,-0.7222222222222222,False
real-time scheduling,-0.980040709508578,-0.9921123983238846,0.664849727459119,0.0,-0.9982502967109653,0.9999998860010644,-0.7222222222222222,False
storage systems,-0.8564467816015443,-0.9861966970667981,0.9347402110316549,-0.4,-0.9901868897050209,0.9999998860010644,-0.7222222222222222,False
similarity search,-0.9010497237569061,-0.9970421493714567,0.48957343601540226,0.10000000000000009,-0.9978759060508662,0.9999998860010644,-0.08333333333333337,False
structure visualization,-0.980040709508578,-1.0,0.3701555233284992,0.30000000000000004,-0.9998140781075698,0.9999998860010644,-0.36111111111111116,False
approximation schemes,-0.9269899733988132,-0.9935913236381563,0.10691603740561084,0.5,-0.9990805780388042,0.9999998695508951,-0.75,False
word alignment,-0.8899324739103744,-1.0,0.5761364204630695,0.0,-0.9994931718274849,0.9999998860010644,-0.33333333333333337,False
processing concepts,-0.9754497804221561,-1.0,0.7591138670800619,-0.09999999999999998,-0.9991951874245488,0.9999998860010644,-1.0,False
performance issues,-0.9678762920225887,-0.9950702489524279,0.9463419512926936,-0.30000000000000004,-0.993953718183161,0.9999998869093685,-0.7222222222222222,False
portable devices,-0.8191863385233551,-0.9945772738476707,0.7960194029104366,-0.30000000000000004,-0.9978759060508662,0.9999998885453545,-0.5833333333333334,False
information processing,-0.9569820352415963,-0.9847177717525265,0.9233385007751165,-0.30000000000000004,-0.81406282631839,0.9999998578069531,-0.7222222222222222,True
performance evaluation,-0.9088030825059632,-0.7007641114123737,0.884682702405361,-0.6,-0.9015632720215567,0.9999999019522716,-0.7222222222222222,False
grid environment,-0.8086910327241819,-0.9960561991619423,0.772465869880482,-0.30000000000000004,-0.9988029686377783,0.9999998860010644,-0.7777777777777778,False
electronic commerce,-0.5476171548948687,-0.9373921616958344,0.8511276691503726,-0.7,-0.9837509359766502,0.9999998814827262,-0.7222222222222222,False
enhancing security,-0.8957836580401279,-0.9945772738476707,0.5498824823723558,0.0,-0.9993072499350547,0.999999886798296,-0.7222222222222222,False
virtual communities,-0.991530307436094,-0.9723933941335963,0.8234235135270291,-0.19999999999999996,-0.9980949373214004,0.9999998860010644,-0.7222222222222222,False
dynamic modeling,-0.9965257847958835,-0.9847177717525265,0.6406961044156625,0.0,-0.9978427966727622,0.9525947065933045,-0.5833333333333334,False
efficient sets,-0.9956671871246697,-0.9995070248952428,0.7532629894484173,-0.09999999999999998,-0.9999490624952246,0.9987815471809482,-0.9166666666666666,False
sequence alignment,-0.7553552389260444,-0.9926053734286419,0.5036255438315749,-0.09999999999999998,-0.9964063590380962,0.9999995399789985,-0.19444444444444453,False
control rules,-0.9894706411409482,-0.9995070248952428,0.9424913737060558,-0.30000000000000004,-0.9991085936664307,0.9999998860010644,-0.8333333333333334,False
value iteration,-0.9861713531788571,-1.0,0.1376206430964646,0.5,-0.9993199843112486,0.9999998860010644,-0.11111111111111105,False
digital archives,-0.9936381627772739,-0.9945772738476707,0.9370905635845377,-0.30000000000000004,-0.9990194530330737,0.9999998860010644,-0.7222222222222222,False
two levels,-0.9944420257418093,-0.9960561991619423,0.9346902035305293,-0.30000000000000004,-0.9849377798379169,0.9999998860010644,-0.7222222222222222,False
neural representation,-0.9861713531788571,-0.9985210746857284,0.32149822473371015,0.30000000000000004,-0.9995084530789174,0.9999998860010644,-0.5,False
physical design,-0.993164079628168,-0.9980280995809712,0.9243886582987446,-0.30000000000000004,-0.9955786245854961,0.9999998860010644,-0.7222222222222222,False
geometric modeling,-0.8382243350892972,-0.9970421493714567,0.16562484372655906,0.30000000000000004,-0.998077109194729,0.9999998860010644,-0.7222222222222222,False
thermal management,-0.33406998158379375,-0.9921123983238846,0.7519627944191629,-0.8,-0.9978759060508662,0.9999998860010644,-0.7222222222222222,False
data classification,-0.9935914368098244,-0.9901404979048558,0.8089213382007301,-0.19999999999999996,-0.9966253903086303,0.9999998860010644,-0.4722222222222222,True
disaster recovery,-0.6675874769797423,-0.9945772738476707,0.6860029004350654,-0.4,-0.9729700130909388,0.9999998860010644,-0.7222222222222222,False
critical business,-0.9897992945656584,-1.0,0.9073861079161873,-0.30000000000000004,-0.9958434996103281,0.9999998860010644,-0.7222222222222222,False
broadcast authentication,-0.8410165745856354,-0.9965491742666995,0.553483022453368,-0.09999999999999998,-0.9998344531094799,0.9999998860010644,-0.5555555555555556,False
wide area,-0.9330401773969256,-0.9970421493714567,0.9415912386858032,-0.4,-0.9823425139696107,0.9999998860010644,-0.7222222222222222,False
advanced techniques,-0.9698377071823204,-0.9965491742666995,0.8772815922388357,-0.30000000000000004,-0.9947814526357612,0.9999998860010644,-0.7222222222222222,False
basic structures,-0.991665797977692,-0.9995070248952428,0.8014202130319548,-0.19999999999999996,-0.9990729374130879,0.9999998860010644,-0.7222222222222222,False
simulation techniques,-0.9781037657966597,-0.9965491742666995,0.6835525328799319,-0.09999999999999998,-0.9976721560317646,0.9999998860010644,-0.7222222222222222,True
pervasive computing,-0.54370955011839,-0.9886615725905842,-0.06505975896384453,0.19999999999999996,-0.9912667648062592,0.9999998860010644,-0.7222222222222222,False
human interaction,-0.9946705512426498,-0.9926053734286419,0.7886182927439116,-0.19999999999999996,-0.9901257646992905,0.9999998860010644,-0.7222222222222222,False
immersive visualization,-0.9296369376479874,-1.0,0.4300645096764515,0.10000000000000009,-0.9997835156047046,0.9999998860010644,-0.7222222222222222,False
data quality,-0.9910869249545358,-0.9847177717525265,0.9739460919137872,-0.4,-0.9723434817822014,0.9999998860010644,-0.6111111111111112,False
new media,-0.9914776632302406,-0.9935913236381563,0.9821973295994402,-0.4,-0.9599987774998854,0.9999998860010644,-0.7222222222222222,False
coding theory,-0.9404654277582455,-0.9965491742666995,0.6316447467120068,-0.09999999999999998,-0.9956091870883613,0.9999998860010644,-0.7222222222222222,True
interactive art,-0.9772822941331228,-1.0,0.8718807821173178,-0.30000000000000004,-0.9990092655321187,0.9999998860010644,-0.7222222222222222,False
service security,-0.9915073466089007,-1.0,0.9802970445566834,-0.4,-0.9986068592443931,0.9999998860010644,-0.7222222222222222,False
wireless sensor,-0.7381860708956729,-0.9837318215430121,0.7095064259638948,-0.4,-0.9637503247265929,0.9999998860010644,-0.7222222222222222,False
mathematical logic,-0.9693414013856003,-0.9955632240571851,0.5524828724308648,0.0,-0.9933119056229911,0.9999998860010644,-0.3055555555555556,False
general systems,-0.9926614914795906,-0.9990140497904856,0.9748962344351653,-0.4,-0.9980618279432963,0.9999998860010644,-0.7222222222222222,False
knowledge management,-0.8933531661708457,-0.8737983731821544,0.9449917487623145,-0.6,-0.9214059770068104,0.9999998860010644,-0.5833333333333334,False
large datasets,-0.9968107556967728,-0.9842247966477693,0.058508776316447575,0.5,-0.9911572491709921,0.9999998860010644,0.0277777777777779,False
heavy-tailed distributions,-0.33406998158379375,-0.9960561991619423,0.6057908686302946,-0.7,-0.9996510780922886,0.9999998860010644,-0.8611111111111112,False
success factors,-0.3691770863623147,-0.9891545476953414,0.8337250587588139,-0.9,-0.9936251712773598,0.9999998860010644,-0.7222222222222222,False
resource constraints,-0.9010497237569061,-0.9876756223810698,0.662499374906236,-0.19999999999999996,-0.9968113122010606,0.9999998860010644,-0.7222222222222222,False
scheduling data,-0.9847024726021194,-1.0,0.6583487523128471,-0.09999999999999998,-0.9995262812055888,0.9999998860010644,-0.5833333333333334,False
wireless technologies,-0.9207686413679074,-0.9926053734286419,0.8828824323648548,-0.4,-0.9960166871265644,0.9999998860010644,-0.7222222222222222,False
real-time data,-0.9273800523407968,-0.9970421493714567,0.9934990248537281,-0.5,-0.9873598581899867,0.9999998696567773,-0.7222222222222222,True
power control,-0.8833929151771206,-0.9186591077150604,0.9680952142821424,-0.6,-0.994297546340395,0.9999998849744209,-0.7222222222222222,False
approximation results,-0.9269899733988132,-0.9985210746857284,0.39025853878081707,0.10000000000000009,-0.9994396874474707,0.9999998860010644,-0.9305555555555556,False
maximal independent,-0.8191863385233551,-0.9985210746857284,0.07686152922938438,0.30000000000000004,-1.0,0.9999998860010644,-0.11111111111111105,False
fractal geometry,-0.87603591160221,-0.9980280995809712,0.6323948592288844,-0.19999999999999996,-1.0,0.9999998860010644,-0.7222222222222222,False
level analysis,-0.9957686924493554,-1.0,0.9505925888883333,-0.4,-1.0,0.9999998860010644,-0.7222222222222222,False
packet forwarding,-0.9321013526385978,-0.9985210746857284,0.28534280142021307,0.19999999999999996,-1.0,0.9999998860010644,-0.7222222222222222,True
clustering algorithm,-0.4201390126537159,-0.9763371949716539,0.04930739610941637,-0.09999999999999998,-1.0,0.9999998946841071,0.0277777777777779,True
continuous services,-0.970785200066968,-0.9995070248952428,0.8230234535180279,-0.30000000000000004,-1.0,0.9999998860010644,-0.8888888888888888,False
classification tasks,-0.985096132596685,-0.9970421493714567,0.6329949492423863,-0.09999999999999998,-1.0,0.9999998860010644,-0.4722222222222222,False
eye tracking,-0.8343462246777165,-0.9852107468572837,0.769215382307346,-0.4,-1.0,0.9999998787924156,-0.5833333333333334,False
context awareness,-0.9772822941331228,-0.9945772738476707,0.7189078361754262,-0.19999999999999996,-1.0,0.9999998882048702,-0.7222222222222222,False
telecommunications systems,-0.8343462246777165,-0.997535124476214,0.7775166274941243,-0.4,-1.0,0.9999998785194051,-0.7222222222222222,False
large scale,-0.8679842553292391,-0.9753512447621395,0.8881332199829974,-0.5,-1.0,0.9999998860010644,-0.7222222222222222,False
power consumption,-0.5743987650308742,-0.9714074439240818,0.7904685702855427,-0.7,-1.0,0.9999997990429528,-0.7222222222222222,False
point models,-0.9888282547537539,-0.9995070248952428,0.9319397909686453,-0.4,-1.0,0.9999998860010644,-0.9444444444444444,False
second edition,-0.9038290362185389,-0.9935913236381563,0.9398409761464219,-0.5,-1.0,0.9999998950591935,-0.41666666666666663,False
algebraic specifications,-0.921060773480663,-0.9955632240571851,0.05805870880632091,0.3999999999999999,-1.0,0.9999998860010644,-0.5833333333333334,False
data communications,-0.9986004605204019,-0.9945772738476707,0.9315897384607692,-0.4,-0.9917175617235214,0.9999998694024523,-0.7222222222222222,True
information geometry,-0.9985095054854498,-0.997535124476214,0.6299944991748763,-0.09999999999999998,-0.9995899530865581,0.9999998860010644,-0.08333333333333337,True
knowledge processing,-0.9549256268593285,-0.9945772738476707,0.8809321398209731,-0.4,-0.9989150311482842,0.9999998860010644,-0.7222222222222222,False
stability conditions,-0.7152328334648776,-0.9960561991619423,0.7427114067110068,-0.5,-0.9992461249293242,0.9999998860010644,-0.7222222222222222,False
breast cancer,-0.33406998158379375,-0.9738723194478679,0.8372755913387007,-1.0,-0.9353119158104921,0.9999998833927604,-0.7222222222222222,False
fuzzy graphs,-0.9838540674414175,-0.9901404979048558,0.09776466469970502,0.3999999999999999,-0.9998268124837637,0.9999998860010644,-0.8611111111111112,False
geometric computing,-0.9545676474367211,-0.9995070248952428,0.27769165374806226,0.19999999999999996,-0.9996612655932436,0.9999998860010644,-0.38888888888888884,False
virtual teams,-0.991530307436094,-0.9911264481143702,0.8014202130319548,-0.30000000000000004,-0.9965617184276611,0.9999998860010644,-0.7222222222222222,False
decomposition methods,-0.8957836580401279,-0.9921123983238846,0.2048807321098165,0.19999999999999996,-0.9983750935976651,0.9999999161709534,-0.7222222222222222,False
top management,-0.7702082447938802,-0.9995070248952428,0.9846476971545732,-0.7,-0.9899678584344868,0.9999998625592013,-0.7222222222222222,False
temporal access,-0.9830769996515852,-0.9990140497904856,0.4955243286492974,0.0,-0.9998879374894941,0.9999998855155972,-1.0,True
communication systems,-0.9328078743423905,-0.9763371949716539,0.9215882382357357,-0.5,-0.9462507449610074,0.9999998526886151,-0.7222222222222222,False
performance prediction,-0.9863366699965342,-0.9783090953906828,0.5765864879731959,-0.09999999999999998,-0.997921749805164,0.9999998860010644,-0.12037037037037046,False
identity theft,-0.5906219011191387,-0.9935913236381563,0.5954393158973845,-0.5,-0.9907191866299238,0.9999998860010644,-0.7222222222222222,False
project management,-0.7856013599660008,-0.9807739709144688,0.975446316947542,-0.7,-0.5984367279784433,0.9999998860010644,-0.5833333333333334,False
online collaboration,-0.9856524243264575,-0.9990140497904856,0.7932189828474272,-0.30000000000000004,-0.9987673123844355,0.9999998860010644,-0.5833333333333334,False
key components,-0.988903112788034,-0.9995070248952428,0.8964844726709007,-0.4,-0.9920002648750248,0.999999897091373,-0.7222222222222222,False
statistical pattern,-0.9812920518571194,-0.9995070248952428,0.6856028404260637,-0.19999999999999996,-0.9983445310947998,0.9999998860010644,-0.7222222222222222,False
wireless networking,-0.9645884582812437,-0.9955632240571851,0.8638295744361655,-0.4,-0.9898914521773237,0.9999998860010644,-0.7222222222222222,True
collaborative development,-0.9838540674414175,-0.997535124476214,0.682102315347302,-0.19999999999999996,-0.9987953280120621,0.9999998860010644,-0.16666666666666674,False
mobile technology,-0.9753764798737175,-0.988168597485827,0.9591438715807372,-0.5,-0.9874846550766864,0.9999998753609285,-0.7222222222222222,False
television series,-0.40077348066298346,-0.9995070248952428,0.8955843376506476,-1.0,-0.9947177807547919,0.9999998779540074,-0.7222222222222222,False
dynamic systems,-0.9919465972160765,-0.9625338920384521,0.8481272190828624,-0.4,-0.9889847645923217,0.9999999053740702,-0.7222222222222222,False
online research,-0.9933786983510741,-0.9995070248952428,0.9864979746962044,-0.5,-0.9901257646992905,0.9999998860010644,-0.7222222222222222,False
grid infrastructure,-0.9818635784105397,-0.9995070248952428,0.6748512276841527,-0.19999999999999996,-0.9988055155130171,0.9999998860010644,-0.7222222222222222,False
failure detectors,-0.6827473631341034,-0.9980280995809712,0.37205580837125574,-0.19999999999999996,-0.999768234353272,0.9999998860010644,-0.9166666666666666,False
resource management,-0.8009944751381215,-0.9645057924574809,0.949642446366955,-0.7,-0.8406241881835177,0.9999998701284036,-0.5833333333333334,False
social interaction,-0.7166341674791463,-0.9861966970667981,0.7847677151572736,-0.6,-0.9621865433299884,0.9999999272366951,-0.7222222222222222,False
processor allocation,-0.9754497804221561,-0.9980280995809712,0.5553332999949994,-0.09999999999999998,-0.9997580468523168,0.9999998860010644,-0.7222222222222222,False
logic devices,-0.9721034510369125,-1.0,0.7536630494574184,-0.30000000000000004,-0.998894656146374,0.9999998860010644,-0.7222222222222222,False
large-scale complex,-0.9308907628186488,-1.0,0.9121368205230784,-0.5,-0.9983114217166957,0.9999998860010644,-0.75,False
wireless systems,-0.9864983667379118,-0.9723933941335963,0.9376406460969147,-0.5,-0.9958918902398647,0.9999998846387808,-0.75,True
random sample,-0.9757745296873908,-1.0,0.8485272790918637,-0.4,-0.9937499681640595,0.8619372879990379,-0.33333333333333337,False
data placement,-0.9960959486651132,-0.9990140497904856,0.7672150822623396,-0.30000000000000004,-0.9986858123767949,0.9999998860010644,-0.9166666666666666,False
control system,-0.9312989849672363,-0.9758442198668967,0.9766464969745463,-0.6,-0.9143740544725676,-1.0,-0.7222222222222222,False
stress reduction,-0.25069060773480656,-1.0,0.713106966044907,-1.0,-0.9982019060814287,0.9999998860010644,-0.7222222222222222,False
microarray experiments,-0.5008287292817679,-0.9980280995809712,0.7555133269990497,-0.8,-0.9993505468141137,0.9856050796234304,-0.8333333333333334,False
evaluation metrics,-0.9721034510369125,-0.997535124476214,0.32289843476521485,0.10000000000000009,-0.99675018719533,0.9999998860010644,-0.11111111111111105,False
data retrieval,-0.9910869249545358,-0.9960561991619423,0.5370805620843127,-0.09999999999999998,-0.9965617184276611,0.9999998860010644,-0.5833333333333334,False
security protection,-0.9978825811158264,-0.9970421493714567,0.9394409161374204,-0.5,-0.9983445310947998,0.9999998860010644,-0.7222222222222222,False
confidential information,-0.6675874769797423,-0.9980280995809712,0.7092063809571436,-0.6,-0.9949699214034301,0.9999998860010644,-0.7222222222222222,False
technical solutions,-0.9808917908365422,-0.9995070248952428,0.9236385457818674,-0.5,-0.9810945451026136,0.9999998945799551,-0.7222222222222222,False
evaluation methods,-0.9286011690287452,-0.9955632240571851,0.866980047007051,-0.5,-0.9937041244097616,0.999999893324246,-0.7222222222222222,False
collaborative filtering,-0.8803486378357782,-0.9585900912003944,0.3808071210681603,-0.09999999999999998,-0.9955786245854961,0.9999998860010644,-0.19444444444444453,False
systems biology,-0.9947522581776725,-0.9871826472763126,0.820473070960644,-0.4,-0.917188351611408,0.9999998723097181,-0.7222222222222222,False
video surveillance,-0.9790339616509587,-0.9807739709144688,0.6910036505475821,-0.30000000000000004,-0.9934367025096908,0.9999998942989863,-0.5833333333333334,False
wireless applications,-0.9938016695568013,-0.9916194232191274,0.9129869480422064,-0.5,-0.9984744217319771,0.9999998860010644,-0.7777777777777778,False
regression analysis,-0.33406998158379375,-0.9783090953906828,0.5369305395809372,-0.8,-0.9542199175831173,0.9999998849429332,-0.33333333333333337,False
mobility management,-0.7958634367474147,-0.9753512447621395,0.6947542131319697,-0.5,-0.9971551403582944,0.9999998860010644,-0.5833333333333334,False
hybrid systems,-0.9444699259876994,-0.969435543505053,0.7332599889983498,-0.4,-0.9955786245854961,0.9999998934422392,-0.7222222222222222,False
online advertising,-0.9392947801787581,-0.9930983485333991,0.9515927389108367,-0.6,-0.9804680137938763,0.9999998860010644,-0.7222222222222222,False
time series,-0.9462801786119731,-0.9097855558294307,0.9738460769115369,-0.7,-0.8834371609472338,0.9999998757979525,-0.33333333333333337,False
design methodologies,-0.9940917540145608,-0.997535124476214,0.3058458768815322,0.10000000000000009,-0.9963605152837983,0.9999998860010644,-0.35185185185185197,False
medical applications,-0.9344014732965009,-0.988168597485827,0.9347402110316547,-0.6,-0.995469108950229,0.9999998872280538,-0.7222222222222222,False
business flow,-0.9967261868781508,-1.0,0.9081862279341901,-0.5,-0.9994244061960381,0.9999998860010644,-0.7222222222222222,False
mobile phones,-0.8438752959747435,-0.960069016514666,0.9135870380557085,-0.7,-0.9303123997167875,0.9999998860010644,-0.7222222222222222,False
conditional entropy,-0.8191863385233551,-1.0,-0.37125568835325307,0.6000000000000001,-0.9993250780617261,0.9999998860010644,0.0277777777777779,False
video streaming,-0.9863909652258693,-0.9743652945526251,0.6689003350502576,-0.30000000000000004,-0.9920792180074267,0.9999998860010644,-0.5833333333333334,False
lower bounds,-0.9566359729895642,-0.908306630515159,0.3718557783667551,-0.09999999999999998,-0.9803126544043114,0.9999998524370581,-0.7222222222222222,False
food processing,-0.5008287292817679,-0.9995070248952428,0.9048857328599291,-1.0,-0.9881570301397216,0.9999998860010644,-0.7222222222222222,False
media streaming,-0.96504902692748,-0.9965491742666995,0.660149022353353,-0.30000000000000004,-0.998441312353873,0.9999998860010644,-0.5833333333333334,False
digital camera,-0.9413704955883566,-0.997535124476214,0.9368405260789119,-0.6,-0.9887657333217875,0.9999998839893001,-0.7222222222222222,False
sign language,-0.6675874769797423,-0.9935913236381563,0.9579936990548581,-0.9,-0.9315629154590234,0.9999998860010644,-0.7222222222222222,False
business processes,-0.7339990570257625,-0.9689425684002958,0.8939840976146423,-0.8,-0.9476566200928082,0.9999998871066003,-0.7222222222222222,False
cellular networks,-0.9080303224977515,-0.8506285432585654,0.7485122768415262,-0.6,-0.9953290308120967,0.9999998566007249,-0.75,False
technology management,-0.9877642725598527,-0.9985210746857284,0.9755963394509177,-0.6,-0.9673439656884968,0.9999998860010644,-0.7222222222222222,False
emerging applications,-0.9296369376479874,-0.9955632240571851,0.7128069210381558,-0.4,-0.9980159841889985,0.9999998860010644,-0.19444444444444453,False
planning systems,-0.9610828729281768,-0.9985210746857284,0.946091913787068,-0.6,-0.9971551403582944,0.9999998860010644,-0.7222222222222222,False
theoretical problems,-0.9808917908365422,-0.9995070248952428,0.6667500125018753,-0.30000000000000004,-0.9992410311788467,0.9999998860010644,-0.36111111111111116,False
new methods,-0.9901023333523191,-0.9827458713334977,0.9531929789468421,-0.6,-0.9756238570897366,0.9999999019363548,-0.7222222222222222,False
packet access,-0.9781037657966597,-0.9995070248952428,0.7578636795519329,-0.4,-0.9995772187103642,0.9999998860010644,-0.8055555555555556,False
autonomic systems,-0.8105235464351487,-0.9985210746857284,0.9843976596489472,-0.8,-0.9993581874398301,0.9999998502059169,-0.16666666666666674,False
young people,-0.6008839779005526,-0.9935913236381563,0.9662949442416362,-1.0,-0.9159378358691721,1.0,-0.7222222222222222,False
radio frequency,-0.6675874769797423,-0.9930983485333991,0.8318747812171827,-0.8,-0.9776562635302747,0.9999998477778895,-0.75,False
wireless communications,-0.9864983667379118,-0.9339413359625339,0.8913337000550083,-0.6,-0.9653115592479586,0.9999998302533262,-0.7222222222222222,True
payment system,-0.8984842045615526,-1.0,0.9663449517427611,-0.7,-0.9948120151386264,0.999999904768188,-0.7222222222222222,False
online courses,-0.9779261503018409,-0.9921123983238846,0.936890533580037,-0.6,-0.9134368043847004,0.9999998860010644,-0.7222222222222222,False
representation system,-0.93757783039551,-1.0,0.7995199279891985,-0.5,-0.9993938436931729,0.9999998860010644,-0.7222222222222222,False
warehouse systems,-0.8899324739103744,-0.9990140497904856,0.7503125468820324,-0.5,-0.9993760155665015,0.9999998860010644,-0.7222222222222222,False
cognitive systems,-0.9735668305540068,-0.9965491742666995,0.6261439215882383,-0.30000000000000004,-0.9965948278057651,0.9999998860010644,-0.41666666666666663,False
segmentation problem,-0.9255915771917023,-0.9995070248952428,0.1755263289493425,0.10000000000000009,-0.9993709218160239,0.9999998860010644,-0.27083333333333337,False
multidimensional scaling,-0.9682999728285482,-0.9837318215430121,0.4007101065159775,-0.09999999999999998,-0.9982350154595327,0.9999998860010644,-0.33333333333333337,False
video communication,-0.9863909652258693,-0.997535124476214,0.9294394159123869,-0.6,-0.9989787030292534,0.9999998860010644,-0.5833333333333334,False
random fields,-0.9757745296873908,-0.9866896721715553,0.8070710606590987,-0.5,-0.9961567652646968,0.9999998860010644,-0.7222222222222222,False
human factors,-0.956064024444405,-0.9792950456001972,0.8789818472770916,-0.6,-0.9549992614061807,0.9999998815837643,-0.7222222222222222,False
architectural design,-0.8517687804073555,-0.9921123983238846,0.6842526378956844,-0.5,-0.98062592005868,0.9999998800861867,-0.5833333333333334,False
video communications,-0.99374796880078,-0.9990140497904856,0.93033955093264,-0.6,-0.9986807186263174,0.9999998860010644,-0.7222222222222222,False
mining techniques,-0.7628781899500132,-0.9911264481143702,0.6913537030554584,-0.6,-0.9904695928565244,0.9999998860010644,-0.7222222222222222,False
auditory interfaces,-0.8343462246777165,-0.9995070248952428,-0.23178476771515732,0.3999999999999999,-0.9999159531171206,0.9999998860010644,-0.9444444444444444,False
global convergence,-0.979929258382297,-0.97880207049544,0.49292393859078865,-0.19999999999999996,-0.9988640936435088,0.9999995399755386,-0.7222222222222222,False
interest management,-0.6258977900552487,-0.9985210746857284,0.9571935790368555,-1.0,-0.9998879374894941,0.9999998860010644,-0.8055555555555556,False
general linear,-0.9926614914795906,-1.0,0.8246737010551584,-0.5,-0.9977179997860625,0.9999998860010644,-0.7222222222222222,False
mobile commerce,-0.9639415943172849,-0.9822528962287405,0.8771815772365856,-0.6,-0.997358890377396,0.9999998860010644,-0.7222222222222222,False
correctness proof,-0.6372677046710196,-0.9985210746857284,-0.040106015902385383,0.0,-0.9992053749255039,0.9999998860010644,-0.5833333333333334,False
recent advances,-0.9154962035040033,-0.9004190288390437,0.6397959693954094,-0.5,-0.9303123997167875,0.9999998860010644,-0.3055555555555556,False
wireless channels,-0.9791950639190224,-0.9871826472763126,0.7901685252787918,-0.5,-0.9986144998701094,0.9999998860010644,-0.7222222222222222,True
finite point,-0.9733118477593615,-1.0,0.5966394959243886,-0.30000000000000004,-0.9997529531018393,0.9999998860010644,-0.7222222222222222,False
character animation,-0.8939029202841358,-0.9985210746857284,0.7145571835775366,-0.5,-0.9973436091259633,0.9999998860010644,-0.5833333333333334,False
mobile services,-0.9753764798737175,-0.9763371949716539,0.96884532679902,-0.7,-0.9957492652264937,0.9999998860010644,-0.7222222222222222,False
active learning,-0.9680288571298115,-0.9423219127434065,0.9188878331749764,-0.7,-0.975155232045803,0.9999998860010644,-0.36111111111111116,False
sentiment classification,-0.8581689029202841,-0.9847177717525265,0.04010601590238516,0.10000000000000009,-0.9985024373596035,0.9999998860010644,-0.33333333333333337,False
computer mediated,-0.9974599724260081,-1.0,0.3944591688753314,-0.09999999999999998,-1.0,0.9999998860010644,-0.7222222222222222,False
differential equations,-0.2864246250986582,-0.9536603401528223,0.3353002950442565,-0.8,-1.0,0.9999998860010644,-0.7222222222222222,False
trust management,-0.9419006832521495,-0.9797880207049544,0.9150872630894635,-0.7,-0.9977179997860625,0.9999998860010644,-0.5833333333333334,False
decision theory,-0.9782352012628256,-0.9926053734286419,0.8612291843776567,-0.6,-1.0,0.9999998860010644,-0.36111111111111116,False
utility function,-0.9321013526385978,-0.9965491742666995,0.8172225833875082,-0.6,-1.0,0.9999998860010644,-0.41666666666666663,False
dynamic adaptation,-0.9965257847958835,-0.9960561991619423,0.38020703105465836,-0.09999999999999998,-1.0,0.9999998860010644,-0.6111111111111112,False
physical properties,-0.9852231868806455,-0.9970421493714567,0.8694304145621843,-0.6,-1.0,0.9999998860010644,-0.7222222222222222,False
game theory,-0.965687185253997,-0.9546462903623367,0.9023853578036707,-0.7,-1.0,0.9999998860010644,-0.7222222222222222,False
source localization,-0.9781037657966597,-0.9861966970667981,0.34510176526478964,-0.09999999999999998,-0.998894656146374,0.9999998860010644,-0.3650793650793651,False
legal requirements,-0.8528749744219357,-1.0,0.931539730959644,-0.8,-0.9930011868438613,0.9999998860010644,-0.7222222222222222,False
fast generation,-0.9867085337255058,-0.9955632240571851,0.8559783967595138,-0.6,-0.9997402187256456,0.9999998860010644,-0.7222222222222222,False
secondary use,-0.8899324739103744,-0.9995070248952428,0.8587288093213983,-0.7,-0.9995848593360805,0.9999998860010644,-0.7222222222222222,False
basic elements,-0.991665797977692,-0.9995070248952428,0.8598789818472772,-0.6,-0.9941396400755913,0.9999998860010644,-0.7222222222222222,False
big number,-0.9101456554495229,-0.9995070248952428,0.9764464669700454,-0.8,-0.9988589998930313,0.9999998860010644,-0.7222222222222222,False
pervasive games,-0.7724072612470403,-0.9990140497904856,0.03585537830674612,0.0,-0.9997962499808984,0.9999998860010644,-0.75,False
heterogeneous networks,-0.9392151278692259,-0.8664037466107961,0.06535980397059582,0.0,-0.9972646559935615,0.9999998860010644,-0.9722222222222222,True
multicast protocols,-0.7787599754450583,-0.9990140497904856,0.03545531829774484,0.0,-0.9995542968332153,0.9999998860010644,-0.8055555555555556,True
parametric estimation,-0.9010497237569061,-0.9965491742666995,0.5517327599139872,-0.4,-0.9995262812055888,0.9999998860010644,-0.9166666666666666,False
correlation analysis,-0.864665996986439,-0.9866896721715553,0.6008401260189029,-0.5,-0.9945929838680923,0.9999998860010644,-0.33333333333333337,False
analytical methods,-0.9556253139126067,-0.9965491742666995,0.5977896684502675,-0.4,-0.9939384369317285,0.9999998860010644,-0.7222222222222222,False
communication technologies,-0.9328078743423905,-0.9921123983238846,0.8668300245036755,-0.7,-0.963594965337028,0.9999998860010644,-0.7222222222222222,True
business networks,-0.992347401380611,-0.997535124476214,0.9299394909236387,-0.7,-0.9986272342463032,0.9999998860010644,-0.7222222222222222,False
