phrase,concordance_score
satisfiability problem,66.66666666666666
instruction scheduler,4.216867469879518
knowledge acquisition,3.4615384615384617
distributed systems,10.16042780748663
painterly rendering,50.0
asynchronous circuits,12.903225806451612
medical visualization,1.1111111111111112
fault-tolerant systems,10.0
infrastructure support,2.857142857142857
parallel execution,2.888086642599278
efficient local,0.2717391304347826
service-oriented applications,12.0
graph partitioning,1.2658227848101267
multiple banks,0.22172949002217296
fault tolerance,29.577464788732392
model checking,2.088167053364269
object-oriented systems,1.0526315789473684
handheld devices,40.54054054054054
semistructured data,100.0
neural networks,22.388059701492537
soft errors,12.5
geometric transformation,1.1627906976744187
necessary conditions,2.1739130434782608
semantic annotation,3.4482758620689653
automated testing,2.4096385542168677
data streams,0.7509386733416771
petri net,100.0
resource constraints,5.0
surface interpolation,0.4694835680751174
knowledge representation,5.769230769230769
triangle meshes,42.857142857142854
mathematical model,17.46031746031746
dynamic behaviors,0.9153318077803204
image retrieval,4.056795131845842
retrieval method,1.5384615384615385
automated reasoning,2.4096385542168677
mobile networks,1.2857142857142856
fault diagnosis,4.225352112676056
self-similar traffic,100.0
network delay,1.073345259391771
image denoising,0.4056795131845842
association rules,53.65853658536586
exception handling,66.66666666666666
case study,56.14035087719298
genetic algorithm,61.81818181818181
dynamic network,0.9153318077803204
garbage collection,64.28571428571429
resource partitioning,1.6666666666666667
distributed networks,0.267379679144385
genetic algorithms,23.636363636363637
logic programming,23.18840579710145
relational database,27.500000000000004
special purposes,0.8849557522123894
sensitive data,18.333333333333332
high-performance computing,14.285714285714285
business processes,13.347921225382933
workflow management,21.27659574468085
rough set,43.18181818181818
portable devices,9.090909090909092
texture synthesis,1.4705882352941175
test generation,1.4285714285714286
road network,8.333333333333332
real-time applications,3.1578947368421053
materialized views,33.33333333333333
performance evaluation,4.612546125461255
sensor networks,33.33333333333333
road networks,4.166666666666666
optimization strategies,0.6451612903225806
gene expression,42.857142857142854
mobile phones,7.857142857142857
blind people,3.8461538461538463
deformable objects,16.0
65 nm,20.0
data validate,0.0625782227784731
visual simulation,0.9478672985781991
network environment,3.2200357781753133
improving application,2.3255813953488373
camera calibration,4.232804232804233
hierarchical structures,2.0
efficient execution,1.6304347826086956
multiple queries,0.22172949002217296
concurrent processes,3.125
development environment,6.60377358490566
software agent,0.5910165484633569
performance optimization,0.5535055350553505
image authentication,0.2028397565922921
digital signature,3.731343283582089
semi-fragile watermarking,100.0
high performance,11.799999999999999
discover proteins,5.555555555555555
temporal data,5.405405405405405
concurrent actions,3.125
multi-agent systems,12.76595744680851
transaction databases,1.5625
aggregate queries,4.3478260869565215
recent advances,4.27807486631016
fast computation,0.7194244604316548
learning algorithm,4.7272727272727275
arbitrary topology,1.7241379310344827
integrated framework,0.8849557522123894
computer technology,1.639344262295082
global optimization,3.1746031746031744
complexity metrics,7.017543859649122
new heuristic,0.06872852233676977
parallel algorithms,2.888086642599278
view creation,0.9009009009009009
security attacks,0.4830917874396135
research directions,0.5714285714285714
knowledge representation,5.769230769230769
similarity measure,25.0
connected graph,2.1739130434782608
web databases,0.5830903790087464
business applications,3.063457330415755
multicast protocol,2.7777777777777777
two views,0.9988901220865706
query optimization,5.185185185185185
deductive databases,12.5
real-time systems,4.2105263157894735
scientific papers,1.4925373134328357
authentication protocols,10.294117647058822
real-time tasks,2.631578947368421
computer networks,2.5500910746812386
key technologies,2.1341463414634148
revocation mechanism,20.0
database systems,10.441767068273093
performance evaluation,4.612546125461255
type systems,5.681818181818182
convex polygons,11.11111111111111
implicit surfaces,7.5
artificial intelligence,30.88235294117647
software architectures,0.4728132387706856
sensor networks,33.33333333333333
network resources,1.073345259391771
wireless networks,13.86861313868613
core selection,0.7518796992481203
multicast routing,19.444444444444446
task completion,2.5316455696202533
text classification,1.0416666666666665
comparative study,20.689655172413794
main issues,1.5873015873015872
dynamic mechanisms,0.2288329519450801
virtual reality,5.980861244019139
data clustering,0.31289111389236546
integrity constraints,29.03225806451613
distributed databases,1.3368983957219251
point clouds,6.134969325153374
leakage current,25.0
encryption scheme,7.6923076923076925
design rationale,0.35046728971962615
motion planning,1.0582010582010581
multithreaded programs,12.121212121212121
object-oriented paradigm,2.1052631578947367
fast algorithms,1.4388489208633095
multicore processors,14.285714285714285
distributed data,3.2085561497326207
base systems,2.1505376344086025
virtual assembly,0.4784688995215311
information retrieval,2.204928664072633
implicit feedback,2.5
distribution algorithm,2.9850746268656714
classifier combination,6.666666666666667
machine vision,2.3622047244094486
type system,11.363636363636363
programming languages,14.457831325301203
industrial application,1.8867924528301887
graph coloring,3.79746835443038
memory capacity,0.8368200836820083
logic queries,1.4492753623188406
network performance,3.041144901610018
statistical model,3.9603960396039604
sparse data,13.793103448275861
face recognition,23.333333333333332
model checking,2.088167053364269
defense strategies,7.142857142857142
future challenges,1.1299435028248588
wireless networks,13.86861313868613
test programs,0.4761904761904762
surface reconstruction,9.389671361502346
facial image,1.36986301369863
enhancing security,5.263157894736842
neural networks,22.388059701492537
road networks,4.166666666666666
mobile computing,2.142857142857143
reputation systems,25.0
scattered data,46.15384615384615
normal vectors,7.6923076923076925
retrieval performance,7.6923076923076925
relevance feedback,50.0
quantitative analysis,12.903225806451612
dynamic characteristics,0.2288329519450801
dependability evaluation,14.285714285714285
code transformations,0.5235602094240838
design methodology,1.2850467289719625
dynamic voltage,0.2288329519450801
fast analysis,1.4388489208633095
data reuse,0.18773466833541927
new method,4.810996563573884
power consumption,21.323529411764707
support efficient,0.3703703703703704
data retention,0.1251564455569462
sequential circuits,3.1746031746031744
hybrid topology,0.9433962264150944
timing analysis,3.8461538461538463
side-channel attacks,50.0
cache designs,0.40650406504065045
energy consumption,30.4
high-performance processors,9.523809523809524
code compression,1.0471204188481675
path delays,1.0638297872340425
neural networks,22.388059701492537
energy efficient,4.8
run-time techniques,2.4390243902439024
software partitions,0.1182033096926714
embedded systems,21.374045801526716
low power,3.015075376884422
modern processors,5.454545454545454
digital systems,0.3731343283582089
compensation algorithm,20.0
novel class,0.24813895781637718
nested loops,28.57142857142857
accurate computation,0.7751937984496124
comparative analysis,13.793103448275861
signal processing,36.17021276595745
hardware implementation,2.803738317757009
low power,3.015075376884422
combinational circuits,50.0
memory capacity,0.8368200836820083
associative memory,11.11111111111111
on-chip interconnects,2.380952380952381
performance optimization,0.5535055350553505
hardware/software codesign,16.666666666666664
neural network,58.2089552238806
embedded processors,5.343511450381679
theoretical analysis,8.080808080808081
video digitizer,0.3676470588235294
adaptive filters,0.6578947368421052
power consumption,21.323529411764707
power optimization,0.7352941176470588
timing constraint,7.6923076923076925
critical paths,0.5649717514124294
variable latency,2.380952380952381
power management,3.6764705882352944
mobile systems,0.2857142857142857
mobile device,2.0
input space,0.5154639175257731
intelligent terminal,0.9174311926605505
memory systems,2.7196652719665275
processor architectures,1.282051282051282
constraint programming,2.3255813953488373
smart cards,9.523809523809524
intermittent faults,66.66666666666666
sequential circuits,3.1746031746031744
chip multiprocessors,12.121212121212121
reconfigurable architecture,8.333333333333332
programming model,9.236947791164658
video compression,0.3676470588235294
reconfigurable systems,8.333333333333332
thermal management,33.33333333333333
analytical model,15.909090909090908
low power,3.015075376884422
asynchronous circuits,12.903225806451612
process variation,0.425531914893617
novel architecture,0.49627791563275436
architectural techniques,1.4925373134328357
reconfigurable systems,8.333333333333332
data compression,0.5632040050062578
mobile devices,10.857142857142858
logic circuits,5.797101449275362
image compression,3.8539553752535496
processor architectures,1.282051282051282
executable specifications,4.761904761904762
tolerance technique,9.523809523809524
design methodologies,0.35046728971962615
piecewise linear,31.25
fault detection,4.225352112676056
rapid prototyping,11.11111111111111
vector quantization,4.0
reconfigurable architecture,8.333333333333332
test data,4.761904761904762
path selection,2.127659574468085
soft errors,12.5
design flow,0.35046728971962615
interactive systems,9.226190476190476
integrated circuits,1.7699115044247788
partitioning algorithm,9.67741935483871
statistical analysis,10.891089108910892
error correction,3.0303030303030303
task allocation,1.2658227848101267
incremental compilation,2.564102564102564
evolutionary algorithms,11.538461538461538
finite field,2.7777777777777777
parallel processing,4.332129963898916
global communication,1.0582010582010581
design optimization,0.35046728971962615
test data,4.761904761904762
embedded systems,21.374045801526716
hardware accelerators,0.46728971962616817
hardware implementation,2.803738317757009
iterative method,8.108108108108109
multiprocessor system,12.0
real time,19.753086419753085
global scheduling,0.5291005291005291
multimedia applications,11.607142857142858
optimization techniques,7.096774193548387
interconnection networks,18.181818181818183
wireless communications,0.7299270072992701
power optimization,0.7352941176470588
power efficiency,0.7352941176470588
performance analysis,3.3210332103321036
design guidelines,0.8177570093457943
transient faults,31.57894736842105
physical constraints,1.1904761904761905
energy minimization,2.4
case study,56.14035087719298
network processing,0.17889087656529518
data-intensive applications,50.0
memory subsystem,0.6276150627615062
integrated circuits,1.7699115044247788
low energy,0.5025125628140703
secure architecture,0.7751937984496124
multimedia applications,11.607142857142858
fault diagnosis,4.225352112676056
power efficient,1.4705882352941175
embedded processors,5.343511450381679
power estimation,0.7352941176470588
embedded systems,21.374045801526716
design parameters,0.23364485981308408
embedded processors,5.343511450381679
energy efficiency,12.8
integrated circuits,1.7699115044247788
energy optimization,0.8
signal processing,36.17021276595745
compiler support,1.8181818181818181
wireless systems,0.7299270072992701
system integration,0.5382131324004306
logic gates,1.4492753623188406
analytical solutions,2.272727272727273
embedded system,7.633587786259542
statistical analysis,10.891089108910892
majority voting,20.0
high speed,2.1999999999999997
hardware platforms,1.4018691588785046
signal processing,36.17021276595745
power optimization,0.7352941176470588
performance analysis,3.3210332103321036
multimedia applications,11.607142857142858
machine learning,30.708661417322837
design considerations,0.8177570093457943
pattern generation,1.5151515151515151
embedded applications,3.816793893129771
generation framework,1.1363636363636365
timing constraints,7.6923076923076925
engine design,3.7037037037037033
energy minimization,2.4
neural networks,22.388059701492537
genetic algorithms,23.636363636363637
multicore processors,14.285714285714285
out-of-order execution,26.31578947368421
hardware implementation,2.803738317757009
estimation algorithm,11.538461538461538
reconfigurable computing,8.333333333333332
processor cache,1.9230769230769231
multicore processors,14.285714285714285
shared memory,18.181818181818183
power saving,3.6764705882352944
energy optimization,0.8
power management,3.6764705882352944
multicore processors,14.285714285714285
machine learning,30.708661417322837
permanent errors,14.285714285714285
on-chip interconnects,2.380952380952381
error detection,4.040404040404041
multicast routing,19.444444444444446
power dissipation,8.088235294117647
nested loops,28.57142857142857
energy management,0.8
dynamic reconfiguration,1.3729977116704806
fault tolerance,29.577464788732392
formal verification,2.312138728323699
closed forms,10.344827586206897
vector memory,1.3333333333333335
search algorithm,4.577464788732395
experimental investigation,0.423728813559322
image quality,2.636916835699797
queue design,4.3478260869565215
energy efficiency,12.8
memory space,2.301255230125523
system integration,0.5382131324004306
degradation due,33.33333333333333
improved efficiency,0.9708737864077669
task scheduling,2.5316455696202533
performance analysis,3.3210332103321036
statistical framework,0.9900990099009901
thermal management,33.33333333333333
flexible architecture,2.4390243902439024
asymmetric cryptography,25.0
hardware/software codesign,16.666666666666664
mobile applications,1.7142857142857144
dataflow graphs,8.333333333333332
impulse noise,14.285714285714285
integrated circuits,1.7699115044247788
power estimation,0.7352941176470588
isolated measurement,7.6923076923076925
data recovery,0.0625782227784731
efficient algorithms,1.9021739130434785
message exchange,6.25
cache memory,2.0325203252032518
modern microprocessors,3.6363636363636362
classifier implemented,6.666666666666667
novel techniques,1.488833746898263
lower bounds,2.2222222222222223
decision theory,1.1428571428571428
efficient communication,0.2717391304347826
case study,56.14035087719298
machine learning,30.708661417322837
flash memory,75.0
calibration techniques,3.225806451612903
reconfigurable architecture,8.333333333333332
energy efficiency,12.8
audio codec,2.1739130434782608
safety analysis,5.0
high performance,11.799999999999999
design considerations,0.8177570093457943
reconfigurable logic,8.333333333333332
advanced technology,1.5625
combinational circuits,50.0
fault tolerance,29.577464788732392
convolutional codes,50.0
energy optimization,0.8
real-time systems,4.2105263157894735
design techniques,0.35046728971962615
timing analysis,3.8461538461538463
power management,3.6764705882352944
power optimization,0.7352941176470588
power management,3.6764705882352944
correction method,23.076923076923077
similarity analysis,1.6666666666666667
security threats,1.1272141706924315
energy reduction,3.2
high-performance microprocessors,4.761904761904762
mobile systems,0.2857142857142857
minimizing energy,14.285714285714285
hierarchical system,2.0
energy management,0.8
special class,0.8849557522123894
pipelined processors,7.6923076923076925
cache partitioning,0.40650406504065045
power consumption,21.323529411764707
efficient data,2.989130434782609
improving data,2.3255813953488373
nanometer technologies,100.0
flash memory,75.0
design techniques,0.35046728971962615
electronic systems,0.3597122302158274
lossless compression,16.666666666666664
neural networks,22.388059701492537
logic circuits,5.797101449275362
design considerations,0.8177570093457943
threshold voltage,6.451612903225806
background subtraction,3.6363636363636362
ubiquitous computing,55.91397849462365
theory perspective,4.166666666666666
collaborative design,7.758620689655173
wireless applications,0.36496350364963503
on-chip interconnects,2.380952380952381
vulnerability analysis,5.88235294117647
reconfigurable architecture,8.333333333333332
reconfigurable computing,8.333333333333332
chip multiprocessors,12.121212121212121
circuit design,12.5
low power,3.015075376884422
design exploration,0.11682242990654204
image sensor,0.6085192697768762
cache architecture,0.8130081300813009
error detection,4.040404040404041
parallel architectures,3.2490974729241873
multi-core processors,25.925925925925924
standard cell,0.5649717514124294
accurate estimation,0.7751937984496124
timing analysis,3.8461538461538463
timing attacks,3.8461538461538463
clock synchronization,23.52941176470588
adaptive techniques,0.6578947368421052
design techniques,0.35046728971962615
space applications,1.8691588785046727
automatic generation,3.684210526315789
fast computation,0.7194244604316548
interconnection architecture,9.090909090909092
imitation learning,100.0
reconfigurable systems,8.333333333333332
design considerations,0.8177570093457943
nanometer technologies,100.0
power supply,1.4705882352941175
learning techniques,2.181818181818182
system design,4.090419806243272
data-intensive applications,50.0
energy consumption,30.4
maximizing throughput,11.11111111111111
integrated algorithm,0.8849557522123894
on-chip cache,11.904761904761903
test generation,1.4285714285714286
current range,0.273224043715847
system design,4.090419806243272
power dissipation,8.088235294117647
coding schemes,3.0303030303030303
reconfigurable computing,8.333333333333332
task scheduling,2.5316455696202533
network processors,0.5366726296958855
energy consumption,30.4
network optimization,0.17889087656529518
statistical information,2.9702970297029703
embedded system,7.633587786259542
logic circuits,5.797101449275362
integrated circuits,1.7699115044247788
on-chip interconnects,2.380952380952381
empirical data,10.679611650485436
large-scale systems,1.7543859649122806
modern microprocessors,3.6363636363636362
arithmetic coder,12.5
total power,1.25
resource allocation,12.5
superscalar processors,30.303030303030305
control schemes,0.29069767441860467
layout techniques,9.090909090909092
energy consumption,30.4
on-chip interconnects,2.380952380952381
double edge,8.333333333333332
on-line testing,2.1739130434782608
virtual memory,1.9138755980861244
buffer management,11.904761904761903
finite fields,8.333333333333332
security challenges,0.322061191626409
dynamic voltage,0.2288329519450801
frequency scaling,5.660377358490567
logic circuits,5.797101449275362
functional units,7.633587786259542
comparative study,20.689655172413794
architecture design,7.2727272727272725
dynamic reconfiguration,1.3729977116704806
theoretical analysis,8.080808080808081
combinational circuits,50.0
energy efficiency,12.8
automatic generation,3.684210526315789
computer applications,0.546448087431694
dynamic scheduling,0.9153318077803204
model checking,2.088167053364269
random testing,1.2658227848101267
asynchronous circuits,12.903225806451612
pattern generation,1.5151515151515151
process variation,0.425531914893617
embedded software,17.557251908396946
power efficiency,0.7352941176470588
dynamic instruction,0.9153318077803204
dynamic systems,0.4576659038901602
hierarchical design,1.0
cache access,0.40650406504065045
input vector,1.0309278350515463
fault-tolerant circuits,20.0
sequential circuits,3.1746031746031744
dynamic traffic,0.6864988558352403
efficient implementation,1.6304347826086956
spatial correlation,1.3245033112582782
soft errors,12.5
multimedia applications,11.607142857142858
memory optimization,0.20920502092050208
deep learning,5.555555555555555
voltage scaling,20.0
novel image,0.24813895781637718
communication systems,3.4129692832764507
performance improvement,4.981549815498155
audio applications,2.1739130434782608
architecture design,7.2727272727272725
logic circuits,5.797101449275362
novel sorting,0.24813895781637718
large area,0.2145922746781116
control approach,0.29069767441860467
energy optimization,0.8
multiprocessor systems,24.0
sequential circuits,3.1746031746031744
different levels,2.5933609958506225
dynamic range,1.3729977116704806
logic design,1.4492753623188406
evolutionary algorithms,11.538461538461538
embedded software,17.557251908396946
reconfigurable architecture,8.333333333333332
power estimation,0.7352941176470588
nested loops,28.57142857142857
image registration,2.839756592292089
real time,19.753086419753085
scratch-pad memories,100.0
measurement system,8.823529411764707
resource constraints,5.0
experimental analysis,1.2711864406779663
wireless communications,0.7299270072992701
highly parallel,2.9940119760479043
energy consumption,30.4
system software,0.4305705059203444
data paths,0.1251564455569462
architectural strategies,1.4925373134328357
low power,3.015075376884422
discrete wavelet,12.727272727272727
network security,1.9677996422182469
enhancing reliability,5.263157894736842
power optimization,0.7352941176470588
quantitative approach,6.451612903225806
power optimization,0.7352941176470588
real-time computation,1.0526315789473684
transition probability,4.0
energy efficiency,12.8
performance penalty,0.7380073800738007
evolvable hardware,66.66666666666666
low power,3.015075376884422
embedded processors,5.343511450381679
power management,3.6764705882352944
on-chip integration,4.761904761904762
flow graphs,4.23728813559322
software partitions,0.1182033096926714
interval analysis,12.5
importance sampling,33.33333333333333
modern processors,5.454545454545454
energy efficiency,12.8
high throughput,2.4
regular expression,6.779661016949152
efficient computation,0.2717391304347826
embedded platforms,1.5267175572519083
noise immunity,2.2222222222222223
on-line testing,2.1739130434782608
data compression,0.5632040050062578
voltage scaling,20.0
embedded processors,5.343511450381679
leakage control,25.0
efficient use,2.1739130434782608
memory optimization,0.20920502092050208
power supply,1.4705882352941175
detailed characterization,1.1627906976744187
low power,3.015075376884422
image processing,7.707910750507099
analytical models,9.090909090909092
efficient use,2.1739130434782608
space application,0.9345794392523363
design methodology,1.2850467289719625
process variation,0.425531914893617
space applications,1.8691588785046727
geometric templates,1.1627906976744187
statistical analysis,10.891089108910892
energy efficiency,12.8
power consumption,21.323529411764707
power grids,0.7352941176470588
video applications,0.3676470588235294
efficient design,0.2717391304347826
asynchronous circuits,12.903225806451612
test patterns,1.4285714285714286
nanometer technologies,100.0
data transfers,0.2503128911138924
comparative study,20.689655172413794
design optimization,0.35046728971962615
interface circuit,0.819672131147541
clock gating,5.88235294117647
on-chip interconnects,2.380952380952381
new architectural,0.13745704467353953
power dissipation,8.088235294117647
fast analysis,1.4388489208633095
reconfigurable computing,8.333333333333332
statistical framework,0.9900990099009901
packet inspection,1.1494252873563218
low latency,2.0100502512562812
finite field,2.7777777777777777
physical design,0.3968253968253968
throughput optimization,7.142857142857142
calculation scheme,11.76470588235294
secret keys,6.451612903225806
integrated circuits,1.7699115044247788
transcendental functions,100.0
speech processing,4.444444444444445
architectural support,8.955223880597014
process variation,0.425531914893617
optimized algorithm,1.8181818181818181
task partitioning,1.2658227848101267
network architecture,0.8944543828264758
current mode,0.273224043715847
stream processor,3.3333333333333335
system reliability,0.4305705059203444
on-chip interconnects,2.380952380952381
efficient multicast,0.2717391304347826
spectral analysis,10.526315789473683
calibration approaches,3.225806451612903
dynamical systems,26.666666666666668
design automation,0.11682242990654204
image compression,3.8539553752535496
hardware implementation,2.803738317757009
multicast routing,19.444444444444446
satisfiability problems,33.33333333333333
reconfigurable computing,8.333333333333332
embedded processors,5.343511450381679
design methodology,1.2850467289719625
machine learning,30.708661417322837
memory chips,0.20920502092050208
power management,3.6764705882352944
case study,56.14035087719298
power optimization,0.7352941176470588
timing analysis,3.8461538461538463
engine design,3.7037037037037033
memory errors,0.20920502092050208
combinational circuits,50.0
soft errors,12.5
modern processors,5.454545454545454
integrated circuits,1.7699115044247788
neural networks,22.388059701492537
logic circuits,5.797101449275362
scaling scheme,8.333333333333332
augmented reality,55.932203389830505
dynamic voltage,0.2288329519450801
frequency scaling,5.660377358490567
hierarchical design,1.0
processor implementation,1.282051282051282
memory applications,0.20920502092050208
discrete wavelet,12.727272727272727
layout technique,4.545454545454546
high-performance processors,9.523809523809524
energy minimization,2.4
real-time systems,4.2105263157894735
reconfigurable systems,8.333333333333332
hardware security,0.46728971962616817
low overhead,3.015075376884422
k-means clustering,77.77777777777779
power estimation,0.7352941176470588
code compression,1.0471204188481675
learning techniques,2.181818181818182
performance improvement,4.981549815498155
reconfigurable systems,8.333333333333332
integrated architecture,0.8849557522123894
integrated circuits,1.7699115044247788
power consumption,21.323529411764707
design methodology,1.2850467289719625
power consumption,21.323529411764707
chip multiprocessors,12.121212121212121
pattern matching,3.0303030303030303
energy consumption,30.4
speech processing,4.444444444444445
experimental analysis,1.2711864406779663
asynchronous circuits,12.903225806451612
sequential circuits,3.1746031746031744
lower bounds,2.2222222222222223
functional units,7.633587786259542
yield management,5.263157894736842
highly efficient,7.784431137724551
test generation,1.4285714285714286
combinational circuits,50.0
reconfigurable systems,8.333333333333332
accuracy improvement,3.571428571428571
fault coverage,5.633802816901409
machine learning,30.708661417322837
accurate prediction,1.550387596899225
multidimensional data,16.39344262295082
control flow,9.883720930232558
code compression,1.0471204188481675
optimization techniques,7.096774193548387
image processing,7.707910750507099
variable length,2.380952380952381
low power,3.015075376884422
high performance,11.799999999999999
clock gating,5.88235294117647
memory architecture,0.6276150627615062
good performance,9.595959595959595
operating frequency,2.0
large area,0.2145922746781116
performance optimization,0.5535055350553505
low power,3.015075376884422
compiler optimizations,10.0
system power,0.1076426264800861
thermal management,33.33333333333333
on-chip caches,9.523809523809524
three steps,1.7341040462427744
logic circuits,5.797101449275362
theoretical foundations,7.07070707070707
analytical solutions,2.272727272727273
integrated circuits,1.7699115044247788
dataflow graphs,8.333333333333332
sequential circuits,3.1746031746031744
cache partitioning,0.40650406504065045
clock synchronization,23.52941176470588
fault tolerant,15.492957746478872
design principles,2.453271028037383
optimization technique,4.516129032258064
process parameters,0.425531914893617
active control,3.3057851239669422
multithreaded applications,12.121212121212121
logic analysis,1.4492753623188406
soft errors,12.5
parallel architecture,0.7220216606498195
performance optimization,0.5535055350553505
access efficiency,0.35842293906810035
statistical analysis,10.891089108910892
error correction,3.0303030303030303
efficient design,0.2717391304347826
multiple locations,0.4434589800443459
high-performance microprocessors,4.761904761904762
synchronous circuits,3.4482758620689653
path planning,5.319148936170213
critical paths,0.5649717514124294
storage requirements,4.819277108433735
performance evaluation,4.612546125461255
design paradigm,0.46728971962616817
power management,3.6764705882352944
concurrent systems,3.125
timing constraints,7.6923076923076925
design methodologies,0.35046728971962615
power estimation,0.7352941176470588
embedded systems,21.374045801526716
environmental conditions,14.285714285714285
interconnect delay,12.5
hardware security,0.46728971962616817
power efficiency,0.7352941176470588
performance efficiency,0.18450184501845018
power optimization,0.7352941176470588
power dissipation,8.088235294117647
hardware implementation,2.803738317757009
virtual channels,0.23923444976076555
design automation,0.11682242990654204
threat models,25.0
complex networks,1.6778523489932886
fault tolerance,29.577464788732392
dynamic threshold,0.4576659038901602
modular multiplication,5.263157894736842
high-performance processors,9.523809523809524
network topologies,0.7155635062611807
multidimensional data,16.39344262295082
data retention,0.1251564455569462
system-level power,20.0
signal processing,36.17021276595745
statistical analysis,10.891089108910892
energy efficiency,12.8
objective functions,2.941176470588235
error detection,4.040404040404041
process variation,0.425531914893617
timing analysis,3.8461538461538463
cache management,4.0650406504065035
new approach,4.123711340206185
sequential circuits,3.1746031746031744
accurate timing,0.7751937984496124
parallel data,0.36101083032490977
low power,3.015075376884422
frequency domain,11.320754716981133
code compression,1.0471204188481675
security evaluation,0.966183574879227
reconfigurable systems,8.333333333333332
parallel systems,2.166064981949458
available devices,1.694915254237288
embedded processors,5.343511450381679
energy efficiency,12.8
portable applications,4.545454545454546
reduced number,4.0
embedded processors,5.343511450381679
embedded software,17.557251908396946
improved efficiency,0.9708737864077669
voltage scaling,20.0
reduced energy,2.0
automatic design,0.5263157894736842
differential cryptanalysis,3.571428571428571
digital systems,0.3731343283582089
space applications,1.8691588785046727
throughput performance,7.142857142857142
pipelined processors,7.6923076923076925
energy minimization,2.4
time constraints,1.5220700152207
timing analysis,3.8461538461538463
performance optimization,0.5535055350553505
performance analysis,3.3210332103321036
thermal management,33.33333333333333
transmission lines,1.8867924528301887
delay estimation,3.0303030303030303
sequential circuits,3.1746031746031744
statistical estimation,0.9900990099009901
efficient modeling,0.2717391304347826
transmission lines,1.8867924528301887
reconfigurable architecture,8.333333333333332
process variation,0.425531914893617
transmission lines,1.8867924528301887
estimation methods,1.9230769230769231
effective detection,0.43478260869565216
design tradeoffs,0.11682242990654204
design exploration,0.11682242990654204
wireless applications,0.36496350364963503
statistical method,2.9702970297029703
digital communication,2.2388059701492535
embedded applications,3.816793893129771
on-chip interconnects,2.380952380952381
image computing,0.2028397565922921
signal processing,36.17021276595745
high performance,11.799999999999999
energy efficiency,12.8
embedded systems,21.374045801526716
analysis methods,2.28310502283105
asynchronous circuits,12.903225806451612
hardware architecture,1.4018691588785046
field test,7.462686567164178
shielding effect,50.0
synchronization latency,2.272727272727273
synchronization overhead,2.272727272727273
statistical estimation,0.9900990099009901
combinational circuits,50.0
dynamic supply,0.6864988558352403
threshold voltage,6.451612903225806
accurate prediction,1.550387596899225
quality metrics,1.4705882352941175
radio frequency,16.666666666666664
embedded processors,5.343511450381679
transaction processing,9.375
spl mu/m,33.33333333333333
architectural support,8.955223880597014
systems integration,0.31746031746031744
legal considerations,1.8518518518518516
systems engineering,2.2222222222222223
face recognition,23.333333333333332
simulated annealing,26.41509433962264
improved performance,3.8834951456310676
online communication,0.3861003861003861
particle swarm,23.809523809523807
data structures,3.316645807259074
quantitative analysis,12.903225806451612
simulated environments,1.8867924528301887
robot navigation,8.0
research studies,0.2857142857142857
semantic interoperability,2.2988505747126435
information systems,10.116731517509727
probabilistic approach,5.128205128205128
system designs,0.4305705059203444
computer simulation,0.9107468123861567
sensor networks,33.33333333333333
event information,5.633802816901409
distributed environment,2.13903743315508
feature tracking,1.5151515151515151
multi-agent environment,2.127659574468085
digital image,4.104477611940299
training tools,2.73972602739726
performance improvement,4.981549815498155
genetic algorithm,61.81818181818181
road networks,4.166666666666666
intelligence analysis,12.0
safety applications,5.0
risk management,28.235294117647058
research areas,1.4285714285714286
high-performance computing,14.285714285714285
performance analysis,3.3210332103321036
multidimensional scaling,1.639344262295082
modern architectures,1.8181818181818181
information delivery,0.25940337224383914
compiler support,1.8181818181818181
memory multiprocessors,1.4644351464435146
efficient representation,0.5434782608695652
security protocols,3.059581320450886
social network,4.411764705882353
cellular automata,13.953488372093023
energy efficiency,12.8
load balancing,24.691358024691358
heterogeneous systems,5.154639175257731
parallel programming,3.2490974729241873
mobile ad,3.571428571428571
hoc network,16.101694915254235
load balancing,24.691358024691358
research challenges,1.1428571428571428
encrypted data,13.333333333333334
performance improvements,4.059040590405904
algorithm design,1.8292682926829267
embedded systems,21.374045801526716
hierarchical clustering,6.0
mobile ad,3.571428571428571
hoc networks,47.45762711864407
large graphs,0.4291845493562232
optical systems,4.166666666666666
average distance,0.9174311926605505
context information,11.904761904761903
performance analysis,3.3210332103321036
classification technique,1.6
distributed applications,2.941176470588235
heterogeneous systems,5.154639175257731
code partitioning,0.5235602094240838
classification algorithm,4.8
irregular redistribution,6.896551724137931
parallelizing compilers,38.46153846153847
parallelizing compilers,38.46153846153847
distributed computing,3.7433155080213902
graphics processors,4.8
data dependencies,0.31289111389236546
memory references,1.4644351464435146
grid computing,9.615384615384617
resource discovery,3.3333333333333335
nonlinear equations,4.838709677419355
performance prediction,0.7380073800738007
compiler support,1.8181818181818181
general-purpose computation,3.7037037037037033
cellular automata,13.953488372093023
multi-core systems,11.11111111111111
dynamic programming,1.8306636155606408
wireless communication,0.36496350364963503
performance evaluation,4.612546125461255
algorithmic aspects,6.25
cellular automata,13.953488372093023
attribute-based authentication,50.0
parallelizing compilers,38.46153846153847
smart card,11.904761904761903
security strategy,0.1610305958132045
scheduling algorithms,10.655737704918032
performance evaluation,4.612546125461255
case study,56.14035087719298
binary decision,1.8518518518518516
neural networks,22.388059701492537
ray casting,10.0
topological properties,23.809523809523807
